Location,Range,Personality
9,0.6,3. Extraversion
10,0.66,3. Extraversion
10,0.7,3. Extraversion
10,0.62,3. Extraversion
10,0.5,3. Extraversion
10,0.44,3. Extraversion
11,0.66,3. Extraversion
11,0.58,3. Extraversion
11,0.54,3. Extraversion
11,0.5,3. Extraversion
11,0.58,3. Extraversion
11,0.74,3. Extraversion
11,0.72,3. Extraversion
11,0.56,3. Extraversion
11,0.68,3. Extraversion
11,0.8,3. Extraversion
11,0.72,3. Extraversion
11,0.72,3. Extraversion
11,0.64,3. Extraversion
11,0.82,3. Extraversion
11,0.48,3. Extraversion
11,0.46,3. Extraversion
11,0.9,3. Extraversion
11,0.56,3. Extraversion
11,0.56,3. Extraversion
11,0.8,3. Extraversion
11,0.52,3. Extraversion
11,0.58,3. Extraversion
11,0.64,3. Extraversion
11,0.48,3. Extraversion
11,0.7,3. Extraversion
11,0.74,3. Extraversion
11,0.62,3. Extraversion
11,0.74,3. Extraversion
11,0.5,3. Extraversion
11,0.48,3. Extraversion
11,0.78,3. Extraversion
11,0.46,3. Extraversion
11,0.46,3. Extraversion
11,0.34,3. Extraversion
11,0.7,3. Extraversion
11,0.54,3. Extraversion
11,0.58,3. Extraversion
11,0.3,3. Extraversion
11,0.52,3. Extraversion
11,0.62,3. Extraversion
11,0.36,3. Extraversion
11,0.6,3. Extraversion
11,0.6,3. Extraversion
11,0.6,3. Extraversion
11,0.42,3. Extraversion
11,0.62,3. Extraversion
11,0.92,3. Extraversion
11,0.64,3. Extraversion
11,0.42,3. Extraversion
11,0.26,3. Extraversion
11,0.56,3. Extraversion
11,0.68,3. Extraversion
11,0.6,3. Extraversion
11,0.62,3. Extraversion
11,0.7,3. Extraversion
11,0.94,3. Extraversion
11,0.96,3. Extraversion
11,0.82,3. Extraversion
11,0.58,3. Extraversion
11,0.92,3. Extraversion
11,0.6,3. Extraversion
11,0.5,3. Extraversion
11,0.52,3. Extraversion
11,0.7,3. Extraversion
11,0.52,3. Extraversion
11,0.22,3. Extraversion
11,0.56,3. Extraversion
11,0.6,3. Extraversion
11,0.88,3. Extraversion
11,0.4,3. Extraversion
11,0.32,3. Extraversion
11,0.64,3. Extraversion
11,0.46,3. Extraversion
11,0.62,3. Extraversion
11,0.64,3. Extraversion
11,0.94,3. Extraversion
11,0.58,3. Extraversion
11,0.62,3. Extraversion
11,0.44,3. Extraversion
11,0.48,3. Extraversion
11,0.6,3. Extraversion
11,0.62,3. Extraversion
11,0.56,3. Extraversion
11,0.76,3. Extraversion
11,0.6,3. Extraversion
11,0.58,3. Extraversion
11,0.68,3. Extraversion
11,0.64,3. Extraversion
11,0.62,3. Extraversion
11,0.64,3. Extraversion
11,0.34,3. Extraversion
11,0.62,3. Extraversion
11,0.44,3. Extraversion
11,0.24,3. Extraversion
11,0.46,3. Extraversion
11,0.96,3. Extraversion
11,0.72,3. Extraversion
11,0.52,3. Extraversion
11,0.38,3. Extraversion
11,0.36,3. Extraversion
11,0.54,3. Extraversion
11,0.46,3. Extraversion
11,0.84,3. Extraversion
12,0.66,3. Extraversion
12,0.46,3. Extraversion
12,0.58,3. Extraversion
12,0.6,3. Extraversion
12,0.42,3. Extraversion
12,0.46,3. Extraversion
12,0.4,3. Extraversion
12,0.38,3. Extraversion
12,0.4,3. Extraversion
12,0.68,3. Extraversion
12,0.82,3. Extraversion
12,0.4,3. Extraversion
13,0.74,3. Extraversion
13,0.5,3. Extraversion
13,0.62,3. Extraversion
13,0.94,3. Extraversion
13,0.56,3. Extraversion
13,0.5,3. Extraversion
13,0.62,3. Extraversion
13,0.56,3. Extraversion
13,0.42,3. Extraversion
13,0.74,3. Extraversion
13,0.62,3. Extraversion
13,0.54,3. Extraversion
13,0.44,3. Extraversion
13,0.56,3. Extraversion
13,0.56,3. Extraversion
13,0.62,3. Extraversion
13,0.58,3. Extraversion
13,0.72,3. Extraversion
14,0.86,3. Extraversion
14,0.9,3. Extraversion
14,0.52,3. Extraversion
14,0.56,3. Extraversion
14,0.46,3. Extraversion
14,0.58,3. Extraversion
14,0.54,3. Extraversion
14,0.66,3. Extraversion
14,0.3,3. Extraversion
14,0.74,3. Extraversion
14,0.62,3. Extraversion
14,0.32,3. Extraversion
14,0.62,3. Extraversion
14,0.76,3. Extraversion
14,0.52,3. Extraversion
14,0.62,3. Extraversion
14,0.76,3. Extraversion
14,0.7,3. Extraversion
14,0.52,3. Extraversion
14,0.54,3. Extraversion
14,0.6,3. Extraversion
14,0.5,3. Extraversion
14,0.8,3. Extraversion
14,0.7,3. Extraversion
14,0.64,3. Extraversion
14,0.76,3. Extraversion
14,0.74,3. Extraversion
14,0.82,3. Extraversion
14,0.8,3. Extraversion
14,0.9,3. Extraversion
14,1,3. Extraversion
14,0.82,3. Extraversion
14,0.54,3. Extraversion
14,0.52,3. Extraversion
14,0.52,3. Extraversion
14,0.52,3. Extraversion
14,0.66,3. Extraversion
14,0.68,3. Extraversion
14,0.6,3. Extraversion
14,0.6,3. Extraversion
14,0.64,3. Extraversion
14,0.7,3. Extraversion
14,0.32,3. Extraversion
14,0.6,3. Extraversion
14,0.66,3. Extraversion
14,0.7,3. Extraversion
14,0.88,3. Extraversion
14,0.4,3. Extraversion
14,0.6,3. Extraversion
14,0.6,3. Extraversion
14,0.76,3. Extraversion
14,0.36,3. Extraversion
14,0.68,3. Extraversion
14,0.8,3. Extraversion
14,0.64,3. Extraversion
14,0.72,3. Extraversion
14,0.56,3. Extraversion
14,0.82,3. Extraversion
14,0.52,3. Extraversion
14,0.64,3. Extraversion
14,0.7,3. Extraversion
14,0.52,3. Extraversion
14,0.72,3. Extraversion
14,0.7,3. Extraversion
14,0.76,3. Extraversion
14,0.54,3. Extraversion
14,0.56,3. Extraversion
14,0.72,3. Extraversion
14,0.6,3. Extraversion
14,0.76,3. Extraversion
14,0.48,3. Extraversion
14,0.52,3. Extraversion
14,0.74,3. Extraversion
14,0.86,3. Extraversion
14,0.34,3. Extraversion
14,0.8,3. Extraversion
14,0.54,3. Extraversion
14,0.64,3. Extraversion
14,0.62,3. Extraversion
14,0.54,3. Extraversion
14,0.64,3. Extraversion
14,0.3,3. Extraversion
14,0.72,3. Extraversion
14,0.5,3. Extraversion
14,0.52,3. Extraversion
14,0.52,3. Extraversion
14,0.46,3. Extraversion
14,0.7,3. Extraversion
14,0.64,3. Extraversion
14,0.36,3. Extraversion
14,0.44,3. Extraversion
14,0.74,3. Extraversion
14,0.48,3. Extraversion
14,0.38,3. Extraversion
14,0.5,3. Extraversion
14,0.6,3. Extraversion
14,0.5,3. Extraversion
14,0.66,3. Extraversion
14,0.68,3. Extraversion
14,0.82,3. Extraversion
14,0.7,3. Extraversion
14,0.3,3. Extraversion
14,0.68,3. Extraversion
14,0.44,3. Extraversion
14,0.58,3. Extraversion
14,0.5,3. Extraversion
14,1,3. Extraversion
14,0.62,3. Extraversion
14,0.72,3. Extraversion
14,0.68,3. Extraversion
14,0.54,3. Extraversion
14,0.68,3. Extraversion
14,0.96,3. Extraversion
14,0.6,3. Extraversion
14,0.68,3. Extraversion
14,0.48,3. Extraversion
14,0.54,3. Extraversion
14,0.74,3. Extraversion
14,0.64,3. Extraversion
14,0.8,3. Extraversion
14,0.74,3. Extraversion
14,0.56,3. Extraversion
14,0.64,3. Extraversion
14,0.6,3. Extraversion
14,0.38,3. Extraversion
14,0.46,3. Extraversion
14,0.8,3. Extraversion
14,0.44,3. Extraversion
14,0.56,3. Extraversion
14,0.66,3. Extraversion
14,0.3,3. Extraversion
14,0.54,3. Extraversion
14,0.52,3. Extraversion
14,0.62,3. Extraversion
14,0.86,3. Extraversion
14,0.58,3. Extraversion
14,0.92,3. Extraversion
14,0.8,3. Extraversion
14,0.8,3. Extraversion
14,0.6,3. Extraversion
14,0.32,3. Extraversion
14,0.48,3. Extraversion
14,0.5,3. Extraversion
14,0.54,3. Extraversion
14,0.56,3. Extraversion
14,0.56,3. Extraversion
14,0.54,3. Extraversion
14,0.58,3. Extraversion
14,0.58,3. Extraversion
14,0.86,3. Extraversion
14,0.66,3. Extraversion
14,0.76,3. Extraversion
14,0.6,3. Extraversion
14,0.42,3. Extraversion
14,0.42,3. Extraversion
14,0.62,3. Extraversion
14,0.64,3. Extraversion
14,0.72,3. Extraversion
14,0.42,3. Extraversion
14,0.52,3. Extraversion
14,0.58,3. Extraversion
14,0.36,3. Extraversion
14,0.38,3. Extraversion
14,0.38,3. Extraversion
14,0.38,3. Extraversion
14,0.7,3. Extraversion
14,0.56,3. Extraversion
14,0.38,3. Extraversion
14,0.44,3. Extraversion
14,0.42,3. Extraversion
14,0.32,3. Extraversion
14,0.38,3. Extraversion
14,0.64,3. Extraversion
14,0.46,3. Extraversion
14,0.62,3. Extraversion
15,1,3. Extraversion
15,0.86,3. Extraversion
15,0.64,3. Extraversion
15,0.6,3. Extraversion
15,1,3. Extraversion
15,0.74,3. Extraversion
15,0.58,3. Extraversion
15,0.72,3. Extraversion
15,0.58,3. Extraversion
15,0.72,3. Extraversion
15,0.74,3. Extraversion
15,0.72,3. Extraversion
15,0.58,3. Extraversion
15,0.7,3. Extraversion
15,0.64,3. Extraversion
15,0.78,3. Extraversion
15,0.44,3. Extraversion
15,0.42,3. Extraversion
15,0.86,3. Extraversion
15,0.88,3. Extraversion
15,0.58,3. Extraversion
15,0.62,3. Extraversion
15,0.9,3. Extraversion
15,0.64,3. Extraversion
15,0.46,3. Extraversion
15,0.76,3. Extraversion
15,0.6,3. Extraversion
15,0.48,3. Extraversion
15,0.62,3. Extraversion
15,0.44,3. Extraversion
15,0.62,3. Extraversion
15,0.74,3. Extraversion
15,0.78,3. Extraversion
15,0.62,3. Extraversion
15,0.6,3. Extraversion
15,0.64,3. Extraversion
15,0.62,3. Extraversion
15,0.76,3. Extraversion
15,0.4,3. Extraversion
15,0.72,3. Extraversion
15,0.8,3. Extraversion
15,0.82,3. Extraversion
15,0.84,3. Extraversion
15,0.64,3. Extraversion
15,0.38,3. Extraversion
15,0.32,3. Extraversion
15,0.58,3. Extraversion
15,0.7,3. Extraversion
15,0.58,3. Extraversion
15,0.32,3. Extraversion
15,0.64,3. Extraversion
15,0.48,3. Extraversion
15,0.56,3. Extraversion
15,0.64,3. Extraversion
15,0.52,3. Extraversion
15,0.52,3. Extraversion
15,0.54,3. Extraversion
15,0.72,3. Extraversion
15,0.5,3. Extraversion
15,0.92,3. Extraversion
15,0.8,3. Extraversion
15,0.7,3. Extraversion
15,0.68,3. Extraversion
15,0.72,3. Extraversion
15,0.64,3. Extraversion
15,0.52,3. Extraversion
15,0.28,3. Extraversion
15,0.7,3. Extraversion
15,0.42,3. Extraversion
15,0.48,3. Extraversion
15,0.7,3. Extraversion
15,0.74,3. Extraversion
15,0.86,3. Extraversion
15,0.58,3. Extraversion
15,0.66,3. Extraversion
15,0.8,3. Extraversion
15,0.84,3. Extraversion
15,0.7,3. Extraversion
15,0.74,3. Extraversion
15,0.88,3. Extraversion
15,0.56,3. Extraversion
15,0.64,3. Extraversion
15,0.76,3. Extraversion
15,0.58,3. Extraversion
15,0.84,3. Extraversion
15,0.6,3. Extraversion
15,0.58,3. Extraversion
15,0.66,3. Extraversion
15,0.52,3. Extraversion
15,0.38,3. Extraversion
15,0.58,3. Extraversion
15,0.68,3. Extraversion
15,0.7,3. Extraversion
15,0.6,3. Extraversion
15,0.94,3. Extraversion
15,0.58,3. Extraversion
15,0.7,3. Extraversion
15,0.44,3. Extraversion
15,0.74,3. Extraversion
15,0.5,3. Extraversion
15,0.76,3. Extraversion
15,0.76,3. Extraversion
15,0.7,3. Extraversion
15,0.8,3. Extraversion
15,0.76,3. Extraversion
15,0.5,3. Extraversion
15,0.56,3. Extraversion
15,0.58,3. Extraversion
15,0.7,3. Extraversion
15,0.6,3. Extraversion
15,0.72,3. Extraversion
15,0.58,3. Extraversion
15,0.78,3. Extraversion
15,0.68,3. Extraversion
15,0.46,3. Extraversion
15,0.6,3. Extraversion
15,0.5,3. Extraversion
15,0.36,3. Extraversion
15,0.76,3. Extraversion
15,0.36,3. Extraversion
15,0.62,3. Extraversion
15,0.78,3. Extraversion
15,0.36,3. Extraversion
15,0.74,3. Extraversion
15,0.88,3. Extraversion
15,0.44,3. Extraversion
15,0.52,3. Extraversion
15,0.38,3. Extraversion
15,0.42,3. Extraversion
15,0.42,3. Extraversion
15,0.66,3. Extraversion
15,0.76,3. Extraversion
15,0.6,3. Extraversion
15,0.74,3. Extraversion
15,0.88,3. Extraversion
15,0.4,3. Extraversion
15,0.42,3. Extraversion
15,0.58,3. Extraversion
15,0.68,3. Extraversion
15,0.86,3. Extraversion
15,0.44,3. Extraversion
15,0.6,3. Extraversion
15,0.4,3. Extraversion
15,0.64,3. Extraversion
15,0.7,3. Extraversion
15,0.24,3. Extraversion
15,0.52,3. Extraversion
15,0.64,3. Extraversion
15,0.74,3. Extraversion
15,0.92,3. Extraversion
15,0.58,3. Extraversion
15,0.76,3. Extraversion
15,0.64,3. Extraversion
15,0.62,3. Extraversion
15,0.38,3. Extraversion
15,0.34,3. Extraversion
15,0.68,3. Extraversion
15,0.66,3. Extraversion
15,0.52,3. Extraversion
15,0.92,3. Extraversion
15,0.98,3. Extraversion
15,0.68,3. Extraversion
15,0.52,3. Extraversion
15,0.48,3. Extraversion
15,0.48,3. Extraversion
15,0.5,3. Extraversion
15,0.58,3. Extraversion
15,0.6,3. Extraversion
15,0.66,3. Extraversion
15,0.68,3. Extraversion
15,0.6,3. Extraversion
15,0.4,3. Extraversion
15,0.5,3. Extraversion
15,0.56,3. Extraversion
15,0.6,3. Extraversion
15,0.56,3. Extraversion
15,0.48,3. Extraversion
15,0.52,3. Extraversion
15,0.52,3. Extraversion
15,0.78,3. Extraversion
15,0.32,3. Extraversion
15,0.6,3. Extraversion
15,0.9,3. Extraversion
15,0.36,3. Extraversion
15,0.64,3. Extraversion
15,0.54,3. Extraversion
15,0.46,3. Extraversion
15,0.46,3. Extraversion
15,0.62,3. Extraversion
15,0.58,3. Extraversion
15,0.68,3. Extraversion
15,0.74,3. Extraversion
15,0.8,3. Extraversion
15,0.54,3. Extraversion
15,0.84,3. Extraversion
15,0.5,3. Extraversion
15,0.72,3. Extraversion
15,0.6,3. Extraversion
15,0.34,3. Extraversion
15,0.46,3. Extraversion
15,0.52,3. Extraversion
15,0.48,3. Extraversion
15,0.68,3. Extraversion
15,0.24,3. Extraversion
15,0.38,3. Extraversion
15,0.22,3. Extraversion
15,0.46,3. Extraversion
15,0.56,3. Extraversion
15,0.56,3. Extraversion
15,0.48,3. Extraversion
15,0.76,3. Extraversion
15,0.5,3. Extraversion
15,0.22,3. Extraversion
15,0.32,3. Extraversion
15,0.56,3. Extraversion
15,0.48,3. Extraversion
15,0.72,3. Extraversion
15,0.9,3. Extraversion
15,0.86,3. Extraversion
15,0.42,3. Extraversion
15,0.28,3. Extraversion
15,0.38,3. Extraversion
15,0.42,3. Extraversion
15,0.32,3. Extraversion
15,0.72,3. Extraversion
15,0.36,3. Extraversion
15,0.42,3. Extraversion
15,0.6,3. Extraversion
15,0.48,3. Extraversion
15,0.56,3. Extraversion
15,0.8,3. Extraversion
15,0.48,3. Extraversion
15,0.52,3. Extraversion
15,0.78,3. Extraversion
15,0.64,3. Extraversion
15,0.54,3. Extraversion
15,0.48,3. Extraversion
15,0.72,3. Extraversion
15,0.42,3. Extraversion
15,0.88,3. Extraversion
15,0.76,3. Extraversion
15,0.44,3. Extraversion
15,0.48,3. Extraversion
15,0.42,3. Extraversion
15,0.76,3. Extraversion
15,0.52,3. Extraversion
16,0.8,3. Extraversion
16,0.82,3. Extraversion
16,0.6,3. Extraversion
16,0.78,3. Extraversion
16,0.58,3. Extraversion
16,0.6,3. Extraversion
16,0.62,3. Extraversion
16,0.66,3. Extraversion
16,0.62,3. Extraversion
16,0.6,3. Extraversion
16,0.48,3. Extraversion
16,0.56,3. Extraversion
16,0.56,3. Extraversion
16,0.52,3. Extraversion
16,0.74,3. Extraversion
16,0.68,3. Extraversion
16,0.46,3. Extraversion
16,0.7,3. Extraversion
16,0.62,3. Extraversion
16,0.68,3. Extraversion
16,0.54,3. Extraversion
16,0.84,3. Extraversion
16,0.66,3. Extraversion
16,0.76,3. Extraversion
16,0.44,3. Extraversion
16,0.7,3. Extraversion
16,0.48,3. Extraversion
16,0.52,3. Extraversion
16,0.66,3. Extraversion
16,0.72,3. Extraversion
16,0.38,3. Extraversion
16,0.56,3. Extraversion
16,0.62,3. Extraversion
16,0.52,3. Extraversion
16,0.62,3. Extraversion
16,0.32,3. Extraversion
16,0.9,3. Extraversion
16,0.66,3. Extraversion
16,0.72,3. Extraversion
16,0.72,3. Extraversion
16,0.8,3. Extraversion
16,0.68,3. Extraversion
16,0.44,3. Extraversion
16,0.5,3. Extraversion
16,0.56,3. Extraversion
16,0.74,3. Extraversion
16,0.64,3. Extraversion
16,0.66,3. Extraversion
16,0.74,3. Extraversion
16,0.44,3. Extraversion
16,0.54,3. Extraversion
16,0.52,3. Extraversion
16,0.62,3. Extraversion
16,0.56,3. Extraversion
16,0.56,3. Extraversion
16,0.44,3. Extraversion
16,0.48,3. Extraversion
16,0.26,3. Extraversion
16,0.48,3. Extraversion
16,0.7,3. Extraversion
16,0.54,3. Extraversion
16,0.4,3. Extraversion
16,0.52,3. Extraversion
16,0.46,3. Extraversion
16,0.5,3. Extraversion
16,0.42,3. Extraversion
16,0.5,3. Extraversion
16,0.7,3. Extraversion
16,0.62,3. Extraversion
16,0.6,3. Extraversion
16,0.64,3. Extraversion
16,0.52,3. Extraversion
16,0.68,3. Extraversion
16,0.6,3. Extraversion
16,0.64,3. Extraversion
16,0.52,3. Extraversion
16,0.48,3. Extraversion
16,0.66,3. Extraversion
16,0.4,3. Extraversion
16,0.7,3. Extraversion
16,0.36,3. Extraversion
16,0.64,3. Extraversion
16,0.44,3. Extraversion
16,0.46,3. Extraversion
16,0.28,3. Extraversion
16,0.44,3. Extraversion
16,0.48,3. Extraversion
16,0.72,3. Extraversion
16,0.48,3. Extraversion
16,0.68,3. Extraversion
16,0.38,3. Extraversion
16,0.48,3. Extraversion
16,0.68,3. Extraversion
16,0.68,3. Extraversion
16,0.62,3. Extraversion
16,0.54,3. Extraversion
16,0.6,3. Extraversion
16,0.5,3. Extraversion
16,0.46,3. Extraversion
16,0.74,3. Extraversion
16,0.68,3. Extraversion
16,0.3,3. Extraversion
16,0.34,3. Extraversion
16,0.3,3. Extraversion
16,0.72,3. Extraversion
16,0.76,3. Extraversion
16,0.44,3. Extraversion
16,0.72,3. Extraversion
16,0.6,3. Extraversion
16,0.68,3. Extraversion
16,0.56,3. Extraversion
16,0.38,3. Extraversion
16,0.6,3. Extraversion
17,0.8,3. Extraversion
17,0.74,3. Extraversion
17,0.34,3. Extraversion
17,0.56,3. Extraversion
17,0.64,3. Extraversion
17,0.7,3. Extraversion
17,0.7,3. Extraversion
17,0.66,3. Extraversion
17,0.46,3. Extraversion
17,0.58,3. Extraversion
17,0.52,3. Extraversion
17,0.64,3. Extraversion
17,0.28,3. Extraversion
17,0.44,3. Extraversion
17,0.48,3. Extraversion
17,0.52,3. Extraversion
17,0.38,3. Extraversion
17,0.56,3. Extraversion
17,0.56,3. Extraversion
17,0.58,3. Extraversion
17,0.46,3. Extraversion
17,0.3,3. Extraversion
17,0.58,3. Extraversion
18,0.46,3. Extraversion
18,0.64,3. Extraversion
18,0.7,3. Extraversion
18,0.76,3. Extraversion
18,0.6,3. Extraversion
18,0.54,3. Extraversion
18,0.38,3. Extraversion
18,0.46,3. Extraversion
18,0.74,3. Extraversion
18,0.64,3. Extraversion
18,0.68,3. Extraversion
18,0.28,3. Extraversion
18,0.48,3. Extraversion
18,0.82,3. Extraversion
18,0.28,3. Extraversion
18,0.42,3. Extraversion
18,0.26,3. Extraversion
19,0.88,3. Extraversion
19,0.46,3. Extraversion
19,0.76,3. Extraversion
19,0.76,3. Extraversion
19,0.46,3. Extraversion
19,0.46,3. Extraversion
19,0.78,3. Extraversion
19,0.88,3. Extraversion
19,0.52,3. Extraversion
19,0.52,3. Extraversion
19,0.78,3. Extraversion
19,0.72,3. Extraversion
19,0.6,3. Extraversion
19,0.98,3. Extraversion
19,0.66,3. Extraversion
19,0.6,3. Extraversion
19,0.76,3. Extraversion
19,0.84,3. Extraversion
19,0.74,3. Extraversion
19,0.62,3. Extraversion
19,0.58,3. Extraversion
19,0.64,3. Extraversion
19,0.8,3. Extraversion
19,0.88,3. Extraversion
19,0.74,3. Extraversion
19,0.94,3. Extraversion
19,0.9,3. Extraversion
19,0.84,3. Extraversion
19,0.44,3. Extraversion
19,0.8,3. Extraversion
19,0.46,3. Extraversion
19,0.94,3. Extraversion
19,0.74,3. Extraversion
19,0.8,3. Extraversion
19,0.78,3. Extraversion
19,0.82,3. Extraversion
19,0.36,3. Extraversion
19,0.64,3. Extraversion
19,0.56,3. Extraversion
19,0.6,3. Extraversion
19,0.68,3. Extraversion
19,0.58,3. Extraversion
19,0.82,3. Extraversion
19,0.52,3. Extraversion
19,0.56,3. Extraversion
19,0.94,3. Extraversion
19,0.66,3. Extraversion
19,0.82,3. Extraversion
19,0.98,3. Extraversion
19,0.44,3. Extraversion
19,0.78,3. Extraversion
19,0.62,3. Extraversion
19,0.62,3. Extraversion
19,0.44,3. Extraversion
19,0.5,3. Extraversion
19,0.42,3. Extraversion
19,0.76,3. Extraversion
19,0.78,3. Extraversion
19,0.74,3. Extraversion
19,0.56,3. Extraversion
19,0.88,3. Extraversion
19,0.88,3. Extraversion
19,0.8,3. Extraversion
19,0.78,3. Extraversion
19,0.84,3. Extraversion
19,0.72,3. Extraversion
19,1,3. Extraversion
19,0.28,3. Extraversion
19,0.36,3. Extraversion
19,0.62,3. Extraversion
19,0.68,3. Extraversion
19,0.26,3. Extraversion
19,0.52,3. Extraversion
19,0.64,3. Extraversion
19,0.84,3. Extraversion
19,0.6,3. Extraversion
19,0.7,3. Extraversion
19,0.62,3. Extraversion
19,0.84,3. Extraversion
19,0.88,3. Extraversion
19,0.52,3. Extraversion
19,0.64,3. Extraversion
19,0.92,3. Extraversion
19,0.64,3. Extraversion
19,0.42,3. Extraversion
19,0.44,3. Extraversion
19,0.92,3. Extraversion
19,0.2,3. Extraversion
19,0.84,3. Extraversion
19,0.74,3. Extraversion
19,0.56,3. Extraversion
19,0.86,3. Extraversion
19,0.74,3. Extraversion
19,0.76,3. Extraversion
19,0.36,3. Extraversion
19,0.48,3. Extraversion
19,0.66,3. Extraversion
19,0.7,3. Extraversion
19,0.64,3. Extraversion
19,0.72,3. Extraversion
19,0.78,3. Extraversion
19,0.84,3. Extraversion
19,0.82,3. Extraversion
19,0.58,3. Extraversion
19,0.76,3. Extraversion
19,0.48,3. Extraversion
19,0.78,3. Extraversion
19,0.56,3. Extraversion
19,0.44,3. Extraversion
19,0.54,3. Extraversion
19,0.7,3. Extraversion
19,0.76,3. Extraversion
19,0.98,3. Extraversion
19,0.96,3. Extraversion
19,0.72,3. Extraversion
19,0.66,3. Extraversion
19,0.56,3. Extraversion
19,0.8,3. Extraversion
19,0.6,3. Extraversion
19,0.48,3. Extraversion
19,0.62,3. Extraversion
19,0.5,3. Extraversion
19,0.76,3. Extraversion
19,0.94,3. Extraversion
19,0.62,3. Extraversion
19,0.9,3. Extraversion
19,0.42,3. Extraversion
19,0.76,3. Extraversion
19,0.72,3. Extraversion
19,0.7,3. Extraversion
19,0.8,3. Extraversion
19,0.54,3. Extraversion
19,0.74,3. Extraversion
19,0.34,3. Extraversion
19,0.4,3. Extraversion
19,0.68,3. Extraversion
19,0.78,3. Extraversion
19,0.6,3. Extraversion
19,0.64,3. Extraversion
19,0.58,3. Extraversion
19,0.62,3. Extraversion
19,0.52,3. Extraversion
19,0.68,3. Extraversion
19,0.5,3. Extraversion
19,0.72,3. Extraversion
